code_module,code_presentation,id_student,date_submitted,is_banked,exam,exam_cutoff,assessment_name,exam_cutoff_week,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,course_credits,module_presentation_length,credits_other,educ_band,region_band,is_repeating,ocas,sum_score,num_submitted,num_banked,ocas_rel,date_registration,pct_weeks_active,pct_weeks_online,credits_other_band,mod_pres,is_pass,TMA 1,TMA 2,TMA 3,TMA 4,TMA 5,TMA 6
DDD,2013B,514300,229,0,31.0,240.0,Exam,34,F,South East Region,A Level or Equivalent,20-30%,0-35,1,180,Non-Disabled,Pass,60,240,120,1_ALevel,England,REPEATING,4430.0,505.0,11.0,0.0,44.3,-53.0,0.5714285714285714,0.5714285714285714,"[60, 600)",DDD_2013B,True,68.0,49.0,66.0,52.0,60.0,20.0
DDD,2013B,515046,231,0,82.0,240.0,Exam,34,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,8613.5,1114.0,13.0,0.0,86.135,-85.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,81.0,88.0,92.0,88.0,86.0,83.0
DDD,2013B,515170,231,0,38.0,240.0,Exam,34,F,South East Region,A Level or Equivalent,70-80%,35+,0,60,Non-Disabled,Fail,60,240,0,1_ALevel,England,NEW,5502.5,724.0,11.0,0.0,55.025,-25.0,0.8285714285714286,0.8285714285714286,"[0, 1)",DDD_2013B,False,83.0,81.0,84.0,60.0,67.0,
DDD,2013B,515595,229,0,42.0,240.0,Exam,34,M,Scotland,A Level or Equivalent,0-10%,35+,1,180,Non-Disabled,Pass,60,240,120,1_ALevel,Scotland,REPEATING,6395.5,859.0,13.0,0.0,63.955,-61.0,0.8571428571428571,0.8571428571428571,"[60, 600)",DDD_2013B,True,99.0,92.0,72.0,67.0,36.0,51.0
DDD,2013B,515903,230,0,58.0,240.0,Exam,34,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,Non-Disabled,Pass,60,240,60,1_ALevel,England,NEW,7779.5,1046.0,13.0,0.0,77.795,-61.0,0.9142857142857143,0.9142857142857143,"[60, 600)",DDD_2013B,True,71.0,75.0,86.0,74.0,77.0,66.0
DDD,2013B,515945,233,0,87.0,240.0,Exam,34,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,Non-Disabled,Distinction,60,240,0,1_ALevel,England,NEW,9103.0,1197.0,13.0,0.0,91.03,-23.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,84.0,76.0,98.0,98.0,91.0,88.0
DDD,2013B,516010,233,0,53.0,240.0,Exam,34,F,North Region,No Formal quals,0,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,4992.0,707.0,11.0,0.0,49.92,-77.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,True,70.0,71.0,66.0,48.0,57.0,
DDD,2013B,516398,230,0,49.0,240.0,Exam,34,M,North Region,HE Qualification,0,35+,0,60,Non-Disabled,Pass,60,240,0,2_higher_ALevel,England,NEW,4687.5,684.0,12.0,0.0,46.875,-142.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,59.0,72.0,80.0,38.0,,37.0
DDD,2013B,516450,230,0,78.0,240.0,Exam,34,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,1,150,Non-Disabled,Distinction,60,240,90,1_ALevel,England,REPEATING,8608.0,1117.0,13.0,4.0,86.08,-24.0,1.0,1.0,"[60, 600)",DDD_2013B,True,71.0,88.0,93.0,89.0,97.0,75.0
DDD,2013B,517646,230,0,49.0,240.0,Exam,34,F,Wales,HE Qualification,40-50%,0-35,1,180,Non-Disabled,Pass,60,240,120,2_higher_ALevel,Wales,REPEATING,7133.5,874.0,13.0,0.0,71.335,-52.0,0.9428571428571428,0.9428571428571428,"[60, 600)",DDD_2013B,True,78.0,77.0,89.0,61.0,78.0,72.0
DDD,2013B,518349,230,0,40.0,240.0,Exam,34,M,North Region,Lower Than A Level,10-20,0-35,0,60,Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,6727.0,878.0,13.0,0.0,67.27,-152.0,0.9142857142857143,0.9142857142857143,"[0, 1)",DDD_2013B,True,67.0,73.0,87.0,64.0,59.0,58.0
DDD,2013B,518436,231,0,73.0,240.0,Exam,34,M,North Region,Lower Than A Level,0,0-35,0,120,Non-Disabled,Pass,60,240,60,0_lower_ALevel,England,NEW,6615.0,935.0,11.0,0.0,66.15,-58.0,0.9142857142857143,0.9142857142857143,"[60, 600)",DDD_2013B,True,87.0,87.0,87.0,83.0,75.0,
DDD,2013B,519094,229,0,42.0,240.0,Exam,34,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,Scotland,NEW,4248.0,535.0,9.0,0.0,42.48,-61.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,67.0,66.0,71.0,,59.0,42.0
DDD,2013B,519102,229,0,33.0,240.0,Exam,34,M,East Midlands Region,Lower Than A Level,80-90%,35+,0,60,Non-Disabled,Fail,60,240,0,0_lower_ALevel,England,NEW,4610.0,647.0,11.0,0.0,46.1,-73.0,0.9142857142857143,0.9142857142857143,"[0, 1)",DDD_2013B,False,83.0,88.0,95.0,35.0,30.0,
DDD,2013B,520400,229,0,29.0,240.0,Exam,34,M,London Region,A Level or Equivalent,10-20,0-35,1,120,Non-Disabled,Fail,60,240,60,1_ALevel,England,REPEATING,4496.0,639.0,10.0,1.0,44.96,-28.0,0.7142857142857143,0.7142857142857143,"[60, 600)",DDD_2013B,False,,56.0,66.0,77.0,50.0,
DDD,2013B,521160,230,0,56.0,240.0,Exam,34,F,East Midlands Region,A Level or Equivalent,10-20,0-35,1,120,Non-Disabled,Pass,60,240,60,1_ALevel,England,REPEATING,5092.5,583.0,11.0,0.0,50.925,-21.0,0.8285714285714286,0.8285714285714286,"[60, 600)",DDD_2013B,True,92.0,75.0,33.0,77.0,57.0,35.0
DDD,2013B,521404,233,0,87.0,240.0,Exam,34,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Distinction,60,240,0,1_ALevel,England,NEW,8785.0,1129.0,13.0,0.0,87.85,-72.0,0.7428571428571429,0.7428571428571429,"[0, 1)",DDD_2013B,True,81.0,95.0,91.0,88.0,88.0,88.0
DDD,2013B,521709,229,0,69.0,240.0,Exam,34,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,Non-Disabled,Pass,60,240,60,1_ALevel,England,NEW,6844.5,763.0,10.0,0.0,68.445,-89.0,0.4857142857142857,0.4857142857142857,"[60, 600)",DDD_2013B,True,83.0,66.0,92.0,67.0,85.0,78.0
DDD,2013B,521742,230,0,31.0,240.0,Exam,34,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,Non-Disabled,Fail,60,240,60,0_lower_ALevel,England,NEW,4682.5,623.0,12.0,0.0,46.825,-58.0,0.9714285714285714,0.9714285714285714,"[60, 600)",DDD_2013B,False,62.0,52.0,59.0,73.0,47.0,
DDD,2013B,522572,230,0,60.0,240.0,Exam,34,M,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,4249.0,544.0,10.0,0.0,42.49,-155.0,0.9142857142857143,0.9142857142857143,"[0, 1)",DDD_2013B,True,61.0,59.0,63.0,49.0,,50.0
DDD,2013B,522654,230,0,78.0,240.0,Exam,34,M,North Western Region,HE Qualification,50-60%,0-35,0,60,Non-Disabled,Pass,60,240,0,2_higher_ALevel,England,NEW,6784.0,928.0,12.0,0.0,67.84,-36.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,74.0,73.0,74.0,74.0,64.0,40.0
DDD,2013B,524160,233,0,73.0,240.0,Exam,34,M,North Region,Post Graduate Qualification,0,0-35,0,60,Non-Disabled,Pass,60,240,0,2_higher_ALevel,England,NEW,7994.5,1129.0,13.0,0.0,79.945,-43.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,93.0,78.0,88.0,88.0,72.0,43.0
DDD,2013B,524175,231,0,49.0,240.0,Exam,34,M,South West Region,Lower Than A Level,50-60%,0-35,1,120,Non-Disabled,Fail,60,240,60,0_lower_ALevel,England,REPEATING,5267.5,723.0,13.0,0.0,52.675,-53.0,0.8857142857142857,0.8857142857142857,"[60, 600)",DDD_2013B,False,46.0,53.0,41.0,69.0,56.0,36.0
DDD,2013B,524369,229,0,42.0,240.0,Exam,34,F,Wales,Lower Than A Level,70-80%,0-35,0,70,Non-Disabled,Pass,60,240,10,0_lower_ALevel,Wales,NEW,8266.0,1105.0,13.0,0.0,82.66,-50.0,0.9142857142857143,0.9142857142857143,"[1, 60)",DDD_2013B,True,69.0,77.0,83.0,84.0,78.0,87.0
DDD,2013B,524378,231,0,42.0,240.0,Exam,34,F,North Western Region,A Level or Equivalent,40-50%,35+,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,8160.0,1127.0,13.0,0.0,81.6,-53.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,75.0,86.0,85.0,89.0,75.0,61.0
DDD,2013B,524396,229,0,80.0,240.0,Exam,34,F,South West Region,A Level or Equivalent,20-30%,35+,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,7719.5,1045.0,13.0,0.0,77.195,-93.0,1.0,1.0,"[0, 1)",DDD_2013B,True,73.0,88.0,86.0,59.0,71.0,80.0
DDD,2013B,525749,233,0,82.0,240.0,Exam,34,F,North Region,Post Graduate Qualification,0,35+,0,70,Non-Disabled,Distinction,60,240,10,2_higher_ALevel,England,NEW,9466.5,1223.0,13.0,0.0,94.665,-46.0,1.0,1.0,"[1, 60)",DDD_2013B,True,90.0,99.0,99.0,96.0,96.0,89.0
DDD,2013B,525820,230,0,31.0,240.0,Exam,34,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,Non-Disabled,Fail,60,240,60,0_lower_ALevel,England,NEW,4119.5,522.0,12.0,0.0,41.195,-132.0,0.9428571428571428,0.9428571428571428,"[60, 600)",DDD_2013B,False,51.0,60.0,48.0,26.0,42.0,45.0
DDD,2013B,526068,231,0,78.0,240.0,Exam,34,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,Scotland,NEW,5336.5,754.0,10.0,0.0,53.365,-30.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,73.0,59.0,68.0,68.0,59.0,
DDD,2013B,527306,230,0,42.0,240.0,Exam,34,F,North Western Region,Lower Than A Level,90-100%,0-35,0,60,Non-Disabled,Fail,60,240,0,0_lower_ALevel,England,NEW,6564.5,799.0,12.0,0.0,65.645,-74.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,False,77.0,66.0,86.0,71.0,58.0,71.0
DDD,2013B,527323,229,0,24.0,240.0,Exam,34,F,London Region,Lower Than A Level,10-20,0-35,1,120,Non-Disabled,Fail,60,240,60,0_lower_ALevel,England,REPEATING,4850.0,374.0,6.0,0.0,48.5,-120.0,0.7428571428571429,0.7428571428571429,"[60, 600)",DDD_2013B,False,47.0,45.0,73.0,93.0,69.0,47.0
DDD,2013B,527917,231,0,56.0,240.0,Exam,34,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,8715.0,1136.0,13.0,0.0,87.15,-52.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,87.0,89.0,95.0,98.0,79.0,77.0
DDD,2013B,528184,230,0,56.0,240.0,Exam,34,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,75,Non-Disabled,Pass,60,240,15,1_ALevel,England,NEW,7868.5,1035.0,13.0,0.0,78.685,-34.0,0.9714285714285714,0.9714285714285714,"[1, 60)",DDD_2013B,True,87.0,91.0,94.0,81.0,64.0,71.0
DDD,2013B,528846,233,0,47.0,240.0,Exam,34,M,Ireland,HE Qualification,0,35+,1,120,Non-Disabled,Fail,60,240,60,2_higher_ALevel,Ireland,REPEATING,6272.5,881.0,13.0,0.0,62.725,-42.0,1.0,1.0,"[60, 600)",DDD_2013B,False,66.0,78.0,85.0,72.0,57.0,9.0
DDD,2013B,529025,229,0,78.0,240.0,Exam,34,M,South Region,A Level or Equivalent,30-40%,35+,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,8295.5,1115.0,13.0,0.0,82.955,-80.0,1.0,1.0,"[0, 1)",DDD_2013B,True,85.0,83.0,88.0,71.0,78.0,87.0
DDD,2013B,529078,229,0,69.0,240.0,Exam,34,M,South Region,HE Qualification,60-70%,0-35,0,60,Non-Disabled,Pass,60,240,0,2_higher_ALevel,England,NEW,7254.0,994.0,13.0,0.0,72.54,-42.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,True,77.0,48.0,77.0,75.0,66.0,69.0
DDD,2013B,529404,230,0,67.0,240.0,Exam,34,M,North Western Region,A Level or Equivalent,10-20,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,6901.0,881.0,13.0,0.0,69.01,-59.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,68.0,72.0,70.0,72.0,68.0,71.0
DDD,2013B,529863,230,0,51.0,240.0,Exam,34,M,Wales,Lower Than A Level,40-50%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,Wales,NEW,7878.5,1039.0,13.0,0.0,78.785,-102.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,78.0,78.0,85.0,88.0,81.0,62.0
DDD,2013B,530234,229,0,71.0,240.0,Exam,34,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,8167.5,1046.0,13.0,0.0,81.675,-123.0,0.9142857142857143,0.9142857142857143,"[0, 1)",DDD_2013B,True,87.0,85.0,86.0,92.0,82.0,71.0
DDD,2013B,531047,231,0,51.0,240.0,Exam,34,M,South West Region,Lower Than A Level,80-90%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,4915.5,693.0,12.0,0.0,49.155,-25.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,65.0,63.0,46.0,61.0,59.0,
DDD,2013B,531075,230,0,33.0,240.0,Exam,34,M,North Region,Lower Than A Level,20-30%,35+,1,120,Non-Disabled,Fail,60,240,60,0_lower_ALevel,England,REPEATING,782.5,77.0,4.0,0.0,7.825,-95.0,0.7714285714285715,0.7714285714285715,"[60, 600)",DDD_2013B,False,15.0,19.0,,28.0,,
DDD,2013B,531202,231,0,78.0,240.0,Exam,34,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Non-Disabled,Distinction,60,240,0,1_ALevel,England,NEW,8165.5,1099.0,13.0,0.0,81.655,-68.0,1.0,1.0,"[0, 1)",DDD_2013B,True,90.0,90.0,87.0,86.0,56.0,87.0
DDD,2013B,531787,230,0,27.0,240.0,Exam,34,M,Wales,A Level or Equivalent,0-10%,0-35,0,60,Non-Disabled,Fail,60,240,0,1_ALevel,Wales,NEW,4608.0,586.0,12.0,0.0,46.08,-90.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,False,54.0,59.0,70.0,51.0,37.0,29.0
DDD,2013B,531924,229,0,62.0,240.0,Exam,34,F,South Region,A Level or Equivalent,40-50%,0-35,0,90,Non-Disabled,Pass,60,240,30,1_ALevel,England,NEW,5296.0,710.0,12.0,0.0,52.96,-21.0,0.8571428571428571,0.8571428571428571,"[1, 60)",DDD_2013B,True,45.0,71.0,59.0,63.0,49.0,29.0
DDD,2013B,532491,241,0,49.0,240.0,Exam,34,M,West Midlands Region,A Level or Equivalent,0,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,6422.5,818.0,13.0,0.0,64.225,-120.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,53.0,70.0,78.0,74.0,64.0,53.0
DDD,2013B,532565,231,0,44.0,240.0,Exam,34,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,5735.5,800.0,13.0,0.0,57.355,-127.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,82.0,71.0,77.0,63.0,22.0,43.0
DDD,2013B,532695,230,0,27.0,240.0,Exam,34,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Fail,60,240,0,1_ALevel,England,NEW,6412.5,849.0,13.0,0.0,64.125,-93.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,False,53.0,67.0,76.0,65.0,58.0,57.0
DDD,2013B,532718,230,0,82.0,240.0,Exam,34,M,North Western Region,HE Qualification,20-30%,35+,0,60,Non-Disabled,Distinction,60,240,0,2_higher_ALevel,England,NEW,8647.0,1130.0,13.0,0.0,86.47,-107.0,0.7714285714285715,0.7714285714285715,"[0, 1)",DDD_2013B,True,89.0,88.0,95.0,89.0,80.0,80.0
DDD,2013B,532745,230,0,42.0,240.0,Exam,34,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,7002.5,911.0,13.0,0.0,70.025,-22.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,76.0,63.0,75.0,66.0,75.0,71.0
DDD,2013B,532855,231,0,69.0,240.0,Exam,34,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Disabled,Pass,60,240,0,1_ALevel,England,NEW,8045.5,1087.0,13.0,0.0,80.455,-118.0,0.9142857142857143,0.9142857142857143,"[0, 1)",DDD_2013B,True,84.0,86.0,93.0,76.0,72.0,70.0
DDD,2013B,533004,230,0,56.0,240.0,Exam,34,M,West Midlands Region,HE Qualification,20-30%,0-35,0,60,Non-Disabled,Fail,60,240,0,2_higher_ALevel,England,NEW,4828.0,683.0,9.0,0.0,48.28,-90.0,0.7142857142857143,0.7142857142857143,"[0, 1)",DDD_2013B,False,90.0,87.0,92.0,73.0,,
DDD,2013B,533291,230,0,69.0,240.0,Exam,34,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,7575.0,1048.0,13.0,0.0,75.75,-29.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,True,74.0,57.0,84.0,77.0,82.0,57.0
DDD,2013B,533877,230,0,84.0,240.0,Exam,34,M,South East Region,Lower Than A Level,50-60%,0-35,0,60,Non-Disabled,Distinction,60,240,0,0_lower_ALevel,England,NEW,8889.5,1183.0,13.0,0.0,88.895,-116.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,92.0,97.0,97.0,86.0,78.0,85.0
DDD,2013B,534203,230,0,44.0,240.0,Exam,34,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,5420.5,772.0,11.0,0.0,54.205,-102.0,0.8,0.8,"[0, 1)",DDD_2013B,True,68.0,76.0,91.0,52.0,59.0,
DDD,2013B,534910,229,0,64.0,240.0,Exam,34,M,South West Region,Lower Than A Level,10-20,0-35,0,90,Non-Disabled,Pass,60,240,30,0_lower_ALevel,England,NEW,6871.5,889.0,12.0,0.0,68.715,-95.0,0.8857142857142857,0.8857142857142857,"[1, 60)",DDD_2013B,True,79.0,74.0,76.0,72.0,74.0,63.0
DDD,2013B,535215,231,0,60.0,240.0,Exam,34,M,North Region,Lower Than A Level,0,35+,0,90,Non-Disabled,Pass,60,240,30,0_lower_ALevel,England,NEW,6726.0,886.0,13.0,0.0,67.26,-29.0,1.0,1.0,"[1, 60)",DDD_2013B,True,61.0,60.0,79.0,75.0,67.0,52.0
DDD,2013B,535799,231,0,60.0,240.0,Exam,34,F,South West Region,Lower Than A Level,10-20,35+,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,7578.0,1050.0,12.0,0.0,75.78,-22.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,83.0,89.0,93.0,93.0,94.0,
DDD,2013B,535831,230,0,60.0,240.0,Exam,34,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,8867.5,1140.0,13.0,0.0,88.675,-92.0,1.0,1.0,"[0, 1)",DDD_2013B,True,90.0,88.0,89.0,90.0,92.0,84.0
DDD,2013B,535986,231,0,80.0,240.0,Exam,34,F,North Region,No Formal quals,0,0-35,0,70,Non-Disabled,Distinction,60,240,10,0_lower_ALevel,England,NEW,8600.0,1094.0,13.0,0.0,86.0,-11.0,1.0,1.0,"[1, 60)",DDD_2013B,True,64.0,80.0,88.0,94.0,95.0,81.0
DDD,2013B,536032,229,0,49.0,240.0,Exam,34,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,Wales,NEW,6866.5,959.0,12.0,0.0,68.665,-107.0,0.6857142857142857,0.6857142857142857,"[0, 1)",DDD_2013B,True,72.0,87.0,93.0,84.0,72.0,
DDD,2013B,536170,230,0,87.0,240.0,Exam,34,M,North Western Region,HE Qualification,90-100%,35+,0,60,Non-Disabled,Distinction,60,240,0,2_higher_ALevel,England,NEW,9298.5,1234.0,13.0,0.0,92.985,-98.0,1.0,1.0,"[0, 1)",DDD_2013B,True,91.0,94.0,96.0,99.0,89.0,81.0
DDD,2013B,536261,229,0,73.0,240.0,Exam,34,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,8697.5,1135.0,13.0,0.0,86.975,-96.0,0.8571428571428571,0.8571428571428571,"[0, 1)",DDD_2013B,True,83.0,82.0,84.0,93.0,86.0,87.0
DDD,2013B,536536,233,0,47.0,240.0,Exam,34,M,North Region,Lower Than A Level,0,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,4648.5,690.0,13.0,0.0,46.485,-93.0,0.6285714285714286,0.6285714285714286,"[0, 1)",DDD_2013B,True,82.0,32.0,37.0,43.0,57.0,14.0
DDD,2013B,536926,231,0,73.0,240.0,Exam,34,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,Scotland,NEW,7868.5,1077.0,13.0,0.0,78.685,-93.0,1.0,1.0,"[0, 1)",DDD_2013B,True,78.0,86.0,87.0,74.0,76.0,59.0
DDD,2013B,537138,230,0,67.0,240.0,Exam,34,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,Ireland,NEW,5962.0,867.0,12.0,0.0,59.62,-96.0,0.8285714285714286,0.8285714285714286,"[0, 1)",DDD_2013B,True,78.0,73.0,70.0,83.0,46.0,
DDD,2013B,537139,230,0,42.0,240.0,Exam,34,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,4489.5,601.0,13.0,0.0,44.895,-83.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,23.0,52.0,56.0,29.0,53.0,42.0
DDD,2013B,537603,230,0,58.0,240.0,Exam,34,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,6385.0,815.0,12.0,0.0,63.85,-95.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,69.0,66.0,95.0,64.0,72.0,44.0
DDD,2013B,537622,230,0,60.0,240.0,Exam,34,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Disabled,Pass,60,240,0,1_ALevel,England,NEW,9182.0,1219.0,13.0,0.0,91.82,-86.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,90.0,92.0,96.0,98.0,90.0,78.0
DDD,2013B,537658,229,0,58.0,240.0,Exam,34,F,Wales,Lower Than A Level,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,Wales,NEW,4355.5,653.0,9.0,0.0,43.555,-116.0,0.8285714285714286,0.8285714285714286,"[0, 1)",DDD_2013B,True,84.0,88.0,55.0,74.0,,
DDD,2013B,537868,229,0,29.0,240.0,Exam,34,F,London Region,HE Qualification,70-80%,0-35,0,60,Non-Disabled,Fail,60,240,0,2_higher_ALevel,England,NEW,5763.0,810.0,12.0,0.0,57.63,-68.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,False,77.0,62.0,73.0,69.0,68.0,
DDD,2013B,538251,233,0,87.0,240.0,Exam,34,F,North Region,No Formal quals,0,0-35,0,60,Non-Disabled,Distinction,60,240,0,0_lower_ALevel,England,NEW,8866.0,1204.0,13.0,0.0,88.66,-22.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,92.0,97.0,88.0,93.0,74.0,78.0
DDD,2013B,538611,241,0,51.0,240.0,Exam,34,F,North Region,Lower Than A Level,0,0-35,0,60,Non-Disabled,Fail,60,240,0,0_lower_ALevel,England,NEW,5302.5,766.0,9.0,0.0,53.025,-82.0,0.7142857142857143,0.7142857142857143,"[0, 1)",DDD_2013B,False,85.0,80.0,98.0,87.0,,
DDD,2013B,538701,231,0,56.0,240.0,Exam,34,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,7113.0,957.0,13.0,0.0,71.13,-30.0,0.8857142857142857,0.8857142857142857,"[0, 1)",DDD_2013B,True,73.0,67.0,89.0,71.0,69.0,49.0
DDD,2013B,539066,231,0,33.0,240.0,Exam,34,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,4145.5,568.0,12.0,0.0,41.455,-90.0,0.7714285714285715,0.7714285714285715,"[0, 1)",DDD_2013B,True,51.0,59.0,58.0,,58.0,35.0
DDD,2013B,539209,231,0,31.0,240.0,Exam,34,F,East Anglian Region,A Level or Equivalent,90-100%,35+,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,England,NEW,5257.5,752.0,13.0,0.0,52.575,-48.0,0.9714285714285714,0.9714285714285714,"[0, 1)",DDD_2013B,True,77.0,78.0,82.0,31.0,33.0,33.0
DDD,2013B,539328,230,0,36.0,240.0,Exam,34,M,Ireland,A Level or Equivalent,0-10%,0-35,0,90,Non-Disabled,Pass,60,240,30,1_ALevel,Ireland,NEW,4913.0,679.0,13.0,0.0,49.13,-101.0,0.9714285714285714,0.9714285714285714,"[1, 60)",DDD_2013B,True,60.0,59.0,70.0,64.0,6.0,52.0
DDD,2013B,539622,229,0,62.0,240.0,Exam,34,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,Non-Disabled,Pass,60,240,0,1_ALevel,Wales,NEW,9043.0,1163.0,13.0,0.0,90.43,-73.0,0.9428571428571428,0.9428571428571428,"[0, 1)",DDD_2013B,True,97.0,89.0,93.0,95.0,93.0,83.0
DDD,2013B,539643,230,0,56.0,240.0,Exam,34,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,Non-Disabled,Pass,60,240,0,0_lower_ALevel,England,NEW,5747.0,767.0,11.0,0.0,57.47,-68.0,0.8,0.8,"[0, 1)",DDD_2013B,True,70.0,61.0,72.0,77.0,84.0,
